cell_id	quantity	value	source
c0518	grp_perfect_p	1	praat
c0518	grp_mwu_slope	2	praat
c0518	grp_mwu_intercept	-0.5	praat
c0518	grp_mwu_r_squared	0.7999999999999999	praat
c0518	grp_mwu_n	4	praat
c0518	grp_mwu_slope_se	0.7071067811865476	praat
c0518	grp_mwu_slope_t	2.82842712474619	praat
c0518	grp_mwu_p	0.10557280900008416	praat
c0519	overall_slope	1.0506230529595015	praat
c0519	overall_intercept	4.833956386292835	praat
c0519	overall_slope_se	0.4205210387824557	praat
c0519	overall_intercept_se	1.564428696288863	praat
c0519	overall_slope_t	2.49838404280888	praat
c0519	overall_intercept_t	3.0899179986661864	praat
c0519	overall_slope_p	0.0159537406513298	praat
c0519	overall_intercept_p	0.003326955307946152	praat
c0519	overall_r_squared	0.11507561864019115	praat
c0519	overall_residual_se	5.219884138614644	praat
c0519	n	50	praat
c0519	pg_total	5	praat
c0519	pg_run	5	praat
c0519	pg_skipped	0	praat
c0519	grp_corr_slope	1.3535714285714282	praat
c0519	grp_corr_intercept	0.15714285714285836	praat
c0519	grp_corr_r_squared	0.6781788823629392	praat
c0519	grp_corr_n	14	praat
c0519	grp_corr_slope_se	0.26916940459002203	praat
c0519	grp_corr_slope_t	5.028697190280906	praat
c0519	grp_corr_p	0.0002948163211683971	praat
c0519	grp_mwu_slope	2	praat
c0519	grp_mwu_intercept	-0.5	praat
c0519	grp_mwu_r_squared	0.7999999999999999	praat
c0519	grp_mwu_n	4	praat
c0519	grp_mwu_slope_se	0.7071067811865476	praat
c0519	grp_mwu_slope_t	2.82842712474619	praat
c0519	grp_mwu_p	0.10557280900008416	praat
c0519	grp_paired_slope	0.5428571428571428	praat
c0519	grp_paired_intercept	12.766666666666666	praat
c0519	grp_paired_r_squared	0.1502080443828017	praat
c0519	grp_paired_n	12	praat
c0519	grp_paired_slope_se	0.4083149378058243	praat
c0519	grp_paired_slope_t	1.3295059587442783	praat
c0519	grp_paired_p	0.21321204470698207	praat
c0519	grp_perfect_slope	0	praat
c0519	grp_perfect_intercept	3	praat
c0519	grp_perfect_r_squared	0	praat
c0519	grp_perfect_n	10	praat
c0519	grp_perfect_slope_se	0.3535533905932738	praat
c0519	grp_perfect_slope_t	0	praat
c0519	grp_perfect_p	1	praat
c0519	grp_welch_slope	1.5	praat
c0519	grp_welch_intercept	7.5	praat
c0519	grp_welch_r_squared	0.4999999999999999	praat
c0519	grp_welch_n	10	praat
c0519	grp_welch_slope_se	0.5303300858899106	praat
c0519	grp_welch_slope_t	2.8284271247461903	praat
c0519	grp_welch_p	0.022203904140477237	praat
c0520	n	20	praat
c0520	n_excluded	0	praat
c0520	f	583.1232359492722	praat
c0520	df_between	2	praat
c0520	df_within	38	praat
c0520	p	3.0359601434773946e-29	praat
c0520	gg_epsilon	0.8485644512752254	praat
c0520	gg_p	3.728026543095773e-25	praat
c0520	ss_between	4693.695019456338	praat
c0520	ss_within	152.93543435032745	praat
c0520	mean_spl_soft	72.46457000000001	praat
c0520	mean_spl_medium	83.35460499999998	praat
c0520	mean_spl_loud	94.12940500000002	praat
c0520	partial_eta_squared	0.9684449978582114	praat
c0521	n	20	praat
c0521	n_excluded	0	praat
c0521	f	583.1232359492722	praat
c0521	df_between	2	praat
c0521	df_within	38	praat
c0521	p	3.0359601434773946e-29	praat
c0521	gg_epsilon	0.8485644512752254	praat
c0521	gg_p	3.728026543095773e-25	praat
c0521	ss_between	4693.695019456338	praat
c0521	ss_within	152.93543435032745	praat
c0521	mean_spl_soft	72.46457000000001	praat
c0521	mean_spl_medium	83.35460499999998	praat
c0521	mean_spl_loud	94.12940500000002	praat
c0521	partial_eta_squared	0.9684449978582114	praat
c0521	posthoc_spl_soft__spl_medium_p	1.538445482638607e-12	praat
c0521	posthoc_spl_soft__spl_medium_padj	4.615336447915821e-12	praat
c0521	posthoc_spl_soft__spl_medium_diff	-10.890035000000001	praat
c0521	posthoc_spl_soft__spl_medium_ci_low	-12.663299864140415	praat
c0521	posthoc_spl_soft__spl_medium_ci_high	-9.116770135859587	praat
c0521	posthoc_spl_soft__spl_loud_p	1.0687107473120863e-20	praat
c0521	posthoc_spl_soft__spl_loud_padj	3.206132241936259e-20	praat
c0521	posthoc_spl_soft__spl_loud_diff	-21.664835	praat
c0521	posthoc_spl_soft__spl_loud_ci_low	-22.939779333765554	praat
c0521	posthoc_spl_soft__spl_loud_ci_high	-20.389890666234447	praat
c0521	posthoc_spl_medium__spl_loud_p	5.431213120434684e-12	praat
c0521	posthoc_spl_medium__spl_loud_padj	1.6293639361304055e-11	praat
c0521	posthoc_spl_medium__spl_loud_diff	-10.774799999999999	praat
c0521	posthoc_spl_medium__spl_loud_ci_low	-12.659039199675474	praat
c0521	posthoc_spl_medium__spl_loud_ci_high	-8.890560800324524	praat
c0522	n	20	praat
c0522	n_excluded	0	praat
c0522	f	583.1232359492722	praat
c0522	df_between	2	praat
c0522	df_within	38	praat
c0522	p	3.0359601434773946e-29	praat
c0522	gg_epsilon	0.8485644512752254	praat
c0522	gg_p	3.728026543095773e-25	praat
c0522	ss_between	4693.695019456338	praat
c0522	ss_within	152.93543435032745	praat
c0522	mean_spl_soft	72.46457000000001	praat
c0522	mean_spl_medium	83.35460499999998	praat
c0522	mean_spl_loud	94.12940500000002	praat
c0522	partial_eta_squared	0.9684449978582114	praat
c0522	posthoc_spl_soft__spl_medium_p	1.538445482638607e-12	praat
c0522	posthoc_spl_soft__spl_medium_padj	3.076890965277214e-12	praat
c0522	posthoc_spl_soft__spl_medium_diff	-10.890035000000001	praat
c0522	posthoc_spl_soft__spl_loud_p	1.0687107473120863e-20	praat
c0522	posthoc_spl_soft__spl_loud_padj	3.206132241936259e-20	praat
c0522	posthoc_spl_soft__spl_loud_diff	-21.664835	praat
c0522	posthoc_spl_medium__spl_loud_p	5.431213120434684e-12	praat
c0522	posthoc_spl_medium__spl_loud_padj	5.431213120434684e-12	praat
c0522	posthoc_spl_medium__spl_loud_diff	-10.774799999999999	praat
c0523	n	20	praat
c0523	n_excluded	0	praat
c0523	f	583.1232359492722	praat
c0523	df_between	2	praat
c0523	df_within	38	praat
c0523	p	3.0359601434773946e-29	praat
c0523	gg_epsilon	0.8485644512752254	praat
c0523	gg_p	3.728026543095773e-25	praat
c0523	ss_between	4693.695019456338	praat
c0523	ss_within	152.93543435032745	praat
c0523	mean_spl_soft	72.46457000000001	praat
c0523	mean_spl_medium	83.35460499999998	praat
c0523	mean_spl_loud	94.12940500000002	praat
c0523	partial_eta_squared	0.9684449978582114	praat
c0523	posthoc_spl_soft__spl_medium_p	1.538445482638607e-12	praat
c0523	posthoc_spl_soft__spl_medium_padj	2.3076682239579105e-12	praat
c0523	posthoc_spl_soft__spl_medium_diff	-10.890035000000001	praat
c0523	posthoc_spl_soft__spl_loud_p	1.0687107473120863e-20	praat
c0523	posthoc_spl_soft__spl_loud_padj	3.206132241936259e-20	praat
c0523	posthoc_spl_soft__spl_loud_diff	-21.664835	praat
c0523	posthoc_spl_medium__spl_loud_p	5.431213120434684e-12	praat
c0523	posthoc_spl_medium__spl_loud_padj	5.431213120434685e-12	praat
c0523	posthoc_spl_medium__spl_loud_diff	-10.774799999999999	praat
c0524	n	20	praat
c0524	n_excluded	0	praat
c0524	f	583.123235949265	praat
c0524	df_between	2	praat
c0524	df_within	38	praat
c0524	p	3.0359601434780874e-29	praat
c0524	gg_epsilon	0.8485644512752187	praat
c0524	gg_p	3.7280265430980013e-25	praat
c0524	ss_between	4693.695019456338	praat
c0524	ss_within	152.93543435032933	praat
c0524	mean_spl_loud	94.12940500000002	praat
c0524	mean_spl_medium	83.35460499999998	praat
c0524	mean_spl_soft	72.46457000000001	praat
c0524	partial_eta_squared	0.968444997858211	praat
c0525	n	20	praat
c0525	n_excluded	0	praat
c0525	f	583.123235949265	praat
c0525	df_between	2	praat
c0525	df_within	38	praat
c0525	p	3.0359601434780874e-29	praat
c0525	gg_epsilon	0.8485644512752187	praat
c0525	gg_p	3.7280265430980013e-25	praat
c0525	ss_between	4693.695019456338	praat
c0525	ss_within	152.93543435032933	praat
c0525	mean_spl_loud	94.12940500000002	praat
c0525	mean_spl_medium	83.35460499999998	praat
c0525	mean_spl_soft	72.46457000000001	praat
c0525	partial_eta_squared	0.968444997858211	praat
c0525	posthoc_spl_loud__spl_medium_p	5.431213120434684e-12	praat
c0525	posthoc_spl_loud__spl_medium_padj	1.6293639361304055e-11	praat
c0525	posthoc_spl_loud__spl_medium_diff	10.774799999999999	praat
c0525	posthoc_spl_loud__spl_medium_ci_low	8.890560800324524	praat
c0525	posthoc_spl_loud__spl_medium_ci_high	12.659039199675474	praat
c0525	posthoc_spl_loud__spl_soft_p	1.0687107473120863e-20	praat
c0525	posthoc_spl_loud__spl_soft_padj	3.206132241936259e-20	praat
c0525	posthoc_spl_loud__spl_soft_diff	21.664835	praat
c0525	posthoc_spl_loud__spl_soft_ci_low	20.389890666234447	praat
c0525	posthoc_spl_loud__spl_soft_ci_high	22.939779333765554	praat
c0525	posthoc_spl_medium__spl_soft_p	1.538445482638607e-12	praat
c0525	posthoc_spl_medium__spl_soft_padj	4.615336447915821e-12	praat
c0525	posthoc_spl_medium__spl_soft_diff	10.890035000000001	praat
c0525	posthoc_spl_medium__spl_soft_ci_low	9.116770135859587	praat
c0525	posthoc_spl_medium__spl_soft_ci_high	12.663299864140415	praat
c0526	n	20	praat
c0526	n_excluded	0	praat
c0526	f	583.123235949265	praat
c0526	df_between	2	praat
c0526	df_within	38	praat
c0526	p	3.0359601434780874e-29	praat
c0526	gg_epsilon	0.8485644512752187	praat
c0526	gg_p	3.7280265430980013e-25	praat
c0526	ss_between	4693.695019456338	praat
c0526	ss_within	152.93543435032933	praat
c0526	mean_spl_loud	94.12940500000002	praat
c0526	mean_spl_medium	83.35460499999998	praat
c0526	mean_spl_soft	72.46457000000001	praat
c0526	partial_eta_squared	0.968444997858211	praat
c0526	posthoc_spl_loud__spl_medium_p	5.431213120434684e-12	praat
c0526	posthoc_spl_loud__spl_medium_padj	5.431213120434684e-12	praat
c0526	posthoc_spl_loud__spl_medium_diff	10.774799999999999	praat
c0526	posthoc_spl_loud__spl_soft_p	1.0687107473120863e-20	praat
c0526	posthoc_spl_loud__spl_soft_padj	3.206132241936259e-20	praat
c0526	posthoc_spl_loud__spl_soft_diff	21.664835	praat
c0526	posthoc_spl_medium__spl_soft_p	1.538445482638607e-12	praat
c0526	posthoc_spl_medium__spl_soft_padj	3.076890965277214e-12	praat
c0526	posthoc_spl_medium__spl_soft_diff	10.890035000000001	praat
c0527	n	20	praat
c0527	n_excluded	0	praat
c0527	f	583.123235949265	praat
c0527	df_between	2	praat
c0527	df_within	38	praat
c0527	p	3.0359601434780874e-29	praat
c0527	gg_epsilon	0.8485644512752187	praat
c0527	gg_p	3.7280265430980013e-25	praat
c0527	ss_between	4693.695019456338	praat
c0527	ss_within	152.93543435032933	praat
c0527	mean_spl_loud	94.12940500000002	praat
c0527	mean_spl_medium	83.35460499999998	praat
c0527	mean_spl_soft	72.46457000000001	praat
c0527	partial_eta_squared	0.968444997858211	praat
c0527	posthoc_spl_loud__spl_medium_p	5.431213120434684e-12	praat
c0527	posthoc_spl_loud__spl_medium_padj	5.431213120434685e-12	praat
c0527	posthoc_spl_loud__spl_medium_diff	10.774799999999999	praat
c0527	posthoc_spl_loud__spl_soft_p	1.0687107473120863e-20	praat
c0527	posthoc_spl_loud__spl_soft_padj	3.206132241936259e-20	praat
c0527	posthoc_spl_loud__spl_soft_diff	21.664835	praat
c0527	posthoc_spl_medium__spl_soft_p	1.538445482638607e-12	praat
c0527	posthoc_spl_medium__spl_soft_padj	2.3076682239579105e-12	praat
c0527	posthoc_spl_medium__spl_soft_diff	10.890035000000001	praat
c0528	refused	1	praat
c0528	refuse_reason	The subject x condition residual is zero: every subject shows exactly the same pattern across conditions. The error term for the F test is therefore zero and F is undefined. Data that behaves this way is usually simulated, already averaged, or derived from one of its own columns.	praat
c0529	refused	1	praat
c0529	refuse_reason	The subject x condition residual is zero: every subject shows exactly the same pattern across conditions. The error term for the F test is therefore zero and F is undefined. Data that behaves this way is usually simulated, already averaged, or derived from one of its own columns.	praat
c0530	refused	1	praat
c0530	refuse_reason	The subject x condition residual is zero: every subject shows exactly the same pattern across conditions. The error term for the F test is therefore zero and F is undefined. Data that behaves this way is usually simulated, already averaged, or derived from one of its own columns.	praat
c0531	refused	1	praat
c0531	refuse_reason	The subject x condition residual is zero: every subject shows exactly the same pattern across conditions. The error term for the F test is therefore zero and F is undefined. Data that behaves this way is usually simulated, already averaged, or derived from one of its own columns.	praat
c0532	n	2	praat
c0532	n_excluded	0	praat
c0532	f	111	praat
c0532	df_between	2	praat
c0532	df_within	2	praat
c0532	p	0.008928571428571433	praat
c0532	gg_epsilon	0.5000000000000004	praat
c0532	gg_p	0.06024479202053782	praat
c0532	ss_between	111	praat
c0532	ss_within	1	praat
c0532	mean_soft	11	praat
c0532	mean_medium	15.5	praat
c0532	mean_loud	21.5	praat
c0532	partial_eta_squared	0.9910714285714286	praat
c0533	n	2	praat
c0533	n_excluded	0	praat
c0533	f	111	praat
c0533	df_between	2	praat
c0533	df_within	2	praat
c0533	p	0.008928571428571433	praat
c0533	gg_epsilon	0.5000000000000004	praat
c0533	gg_p	0.06024479202053782	praat
c0533	ss_between	111	praat
c0533	ss_within	1	praat
c0533	mean_soft	11	praat
c0533	mean_medium	15.5	praat
c0533	mean_loud	21.5	praat
c0533	partial_eta_squared	0.9910714285714286	praat
c0533	posthoc_soft__medium_p	0.07044657495455449	praat
c0533	posthoc_soft__medium_padj	0.21133972486366348	praat
c0533	posthoc_soft__medium_diff	-4.5	praat
c0533	posthoc_soft__medium_ci_low	-23.594229648512727	praat
c0533	posthoc_soft__medium_ci_high	14.594229648512727	praat
c0533	posthoc_soft__loud_p	0.03029234437673627	praat
c0533	posthoc_soft__loud_padj	0.09087703313020881	praat
c0533	posthoc_soft__loud_diff	-10.5	praat
c0533	posthoc_soft__loud_ci_low	-29.594229648512727	praat
c0533	posthoc_soft__loud_ci_high	8.594229648512727	praat
c0533	posthoc_medium__loud_p	0.10513691342250682	praat
c0533	posthoc_medium__loud_padj	0.3154107402675205	praat
c0533	posthoc_medium__loud_diff	-6	praat
c0533	posthoc_medium__loud_ci_low	-44.18845929702545	praat
c0533	posthoc_medium__loud_ci_high	32.18845929702545	praat
c0534	n	2	praat
c0534	n_excluded	0	praat
c0534	f	111	praat
c0534	df_between	2	praat
c0534	df_within	2	praat
c0534	p	0.008928571428571433	praat
c0534	gg_epsilon	0.5000000000000004	praat
c0534	gg_p	0.06024479202053782	praat
c0534	ss_between	111	praat
c0534	ss_within	1	praat
c0534	mean_soft	11	praat
c0534	mean_medium	15.5	praat
c0534	mean_loud	21.5	praat
c0534	partial_eta_squared	0.9910714285714286	praat
c0534	posthoc_soft__medium_p	0.07044657495455449	praat
c0534	posthoc_soft__medium_padj	0.14089314990910898	praat
c0534	posthoc_soft__medium_diff	-4.5	praat
c0534	posthoc_soft__loud_p	0.03029234437673627	praat
c0534	posthoc_soft__loud_padj	0.09087703313020881	praat
c0534	posthoc_soft__loud_diff	-10.5	praat
c0534	posthoc_medium__loud_p	0.10513691342250682	praat
c0534	posthoc_medium__loud_padj	0.14089314990910898	praat
c0534	posthoc_medium__loud_diff	-6	praat
c0535	n	2	praat
c0535	n_excluded	0	praat
c0535	f	111	praat
c0535	df_between	2	praat
c0535	df_within	2	praat
c0535	p	0.008928571428571433	praat
c0535	gg_epsilon	0.5000000000000004	praat
c0535	gg_p	0.06024479202053782	praat
c0535	ss_between	111	praat
c0535	ss_within	1	praat
c0535	mean_soft	11	praat
c0535	mean_medium	15.5	praat
c0535	mean_loud	21.5	praat
c0535	partial_eta_squared	0.9910714285714286	praat
c0535	posthoc_soft__medium_p	0.07044657495455449	praat
c0535	posthoc_soft__medium_padj	0.10513691342250682	praat
c0535	posthoc_soft__medium_diff	-4.5	praat
c0535	posthoc_soft__loud_p	0.03029234437673627	praat
c0535	posthoc_soft__loud_padj	0.09087703313020881	praat
c0535	posthoc_soft__loud_diff	-10.5	praat
c0535	posthoc_medium__loud_p	0.10513691342250682	praat
c0535	posthoc_medium__loud_padj	0.10513691342250682	praat
c0535	posthoc_medium__loud_diff	-6	praat
c0536	n	20	praat
c0536	n_excluded	0	praat
c0536	f	59.6905789300415	praat
c0536	df_between	1	praat
c0536	df_within	19	praat
c0536	p	2.801437932051397e-07	praat
c0536	gg_epsilon	1	praat
c0536	gg_p	2.801437932051397e-07	praat
c0536	ss_between	5.306634394200042	praat
c0536	ss_within	1.6891451766278038	praat
c0536	mean_jitter_pre	2.695592193038029	praat
c0536	mean_jitter_post	1.9671256945495919	praat
c0536	partial_eta_squared	0.7585479703117749	praat
c0537	n	20	praat
c0537	n_excluded	0	praat
c0537	f	59.6905789300415	praat
c0537	df_between	1	praat
c0537	df_within	19	praat
c0537	p	2.801437932051397e-07	praat
c0537	gg_epsilon	1	praat
c0537	gg_p	2.801437932051397e-07	praat
c0537	ss_between	5.306634394200042	praat
c0537	ss_within	1.6891451766278038	praat
c0537	mean_jitter_pre	2.695592193038029	praat
c0537	mean_jitter_post	1.9671256945495919	praat
c0537	partial_eta_squared	0.7585479703117749	praat
c0537	posthoc_jitter_pre__jitter_post_p	2.801437932051329e-07	praat
c0537	posthoc_jitter_pre__jitter_post_padj	2.801437932051329e-07	praat
c0537	posthoc_jitter_pre__jitter_post_diff	0.7284664984884376	praat
c0537	posthoc_jitter_pre__jitter_post_ci_low	0.531119326268408	praat
c0537	posthoc_jitter_pre__jitter_post_ci_high	0.9258136707084672	praat
c0538	n	20	praat
c0538	n_excluded	0	praat
c0538	f	59.6905789300415	praat
c0538	df_between	1	praat
c0538	df_within	19	praat
c0538	p	2.801437932051397e-07	praat
c0538	gg_epsilon	1	praat
c0538	gg_p	2.801437932051397e-07	praat
c0538	ss_between	5.306634394200042	praat
c0538	ss_within	1.6891451766278038	praat
c0538	mean_jitter_pre	2.695592193038029	praat
c0538	mean_jitter_post	1.9671256945495919	praat
c0538	partial_eta_squared	0.7585479703117749	praat
c0538	posthoc_jitter_pre__jitter_post_p	2.801437932051329e-07	praat
c0538	posthoc_jitter_pre__jitter_post_padj	2.801437932051329e-07	praat
c0538	posthoc_jitter_pre__jitter_post_diff	0.7284664984884376	praat
c0539	n	20	praat
c0539	n_excluded	0	praat
c0539	f	59.6905789300415	praat
c0539	df_between	1	praat
c0539	df_within	19	praat
c0539	p	2.801437932051397e-07	praat
c0539	gg_epsilon	1	praat
c0539	gg_p	2.801437932051397e-07	praat
c0539	ss_between	5.306634394200042	praat
c0539	ss_within	1.6891451766278038	praat
c0539	mean_jitter_pre	2.695592193038029	praat
c0539	mean_jitter_post	1.9671256945495919	praat
c0539	partial_eta_squared	0.7585479703117749	praat
c0539	posthoc_jitter_pre__jitter_post_p	2.801437932051329e-07	praat
c0539	posthoc_jitter_pre__jitter_post_padj	2.801437932051329e-07	praat
c0539	posthoc_jitter_pre__jitter_post_diff	0.7284664984884376	praat
c0540	n	20	praat
c0540	n_excluded	0	praat
c0540	chi_square	40	praat
c0540	df	2	praat
c0540	p	2.0611536224385566e-09	praat
c0540	kendalls_w	1	praat
c0541	n	20	praat
c0541	n_excluded	0	praat
c0541	chi_square	40	praat
c0541	df	2	praat
c0541	p	2.0611536224385566e-09	praat
c0541	kendalls_w	1	praat
c0541	posthoc_spl_soft__spl_medium_p	1.9073486328125e-06	praat
c0541	posthoc_spl_soft__spl_medium_padj	5.7220458984375e-06	praat
c0541	posthoc_spl_soft__spl_medium_diff	-10.530375000000006	praat
c0541	posthoc_spl_soft__spl_medium_ci_low	-12.731199999999994	praat
c0541	posthoc_spl_soft__spl_medium_ci_high	-9.130049999999997	praat
c0541	posthoc_spl_soft__spl_loud_p	1.9073486328125e-06	praat
c0541	posthoc_spl_soft__spl_loud_padj	5.7220458984375e-06	praat
c0541	posthoc_spl_soft__spl_loud_diff	-21.549325	praat
c0541	posthoc_spl_soft__spl_loud_ci_low	-22.945499999999996	praat
c0541	posthoc_spl_soft__spl_loud_ci_high	-20.35485	praat
c0541	posthoc_spl_medium__spl_loud_p	1.9073486328125e-06	praat
c0541	posthoc_spl_medium__spl_loud_padj	5.7220458984375e-06	praat
c0541	posthoc_spl_medium__spl_loud_diff	-11.216649999999998	praat
c0541	posthoc_spl_medium__spl_loud_ci_low	-12.587449999999997	praat
c0541	posthoc_spl_medium__spl_loud_ci_high	-8.8814	praat
c0542	n	20	praat
c0542	n_excluded	0	praat
c0542	chi_square	40	praat
c0542	df	2	praat
c0542	p	2.0611536224385566e-09	praat
c0542	kendalls_w	1	praat
c0542	posthoc_spl_soft__spl_medium_p	1.9073486328125e-06	praat
c0542	posthoc_spl_soft__spl_medium_padj	5.7220458984375e-06	praat
c0542	posthoc_spl_soft__spl_medium_diff	-10.530375000000006	praat
c0542	posthoc_spl_soft__spl_loud_p	1.9073486328125e-06	praat
c0542	posthoc_spl_soft__spl_loud_padj	5.7220458984375e-06	praat
c0542	posthoc_spl_soft__spl_loud_diff	-21.549325	praat
c0542	posthoc_spl_medium__spl_loud_p	1.9073486328125e-06	praat
c0542	posthoc_spl_medium__spl_loud_padj	5.7220458984375e-06	praat
c0542	posthoc_spl_medium__spl_loud_diff	-11.216649999999998	praat
c0543	n	20	praat
c0543	n_excluded	0	praat
c0543	chi_square	40	praat
c0543	df	2	praat
c0543	p	2.0611536224385566e-09	praat
c0543	kendalls_w	1	praat
c0543	posthoc_spl_soft__spl_medium_p	1.9073486328125e-06	praat
c0543	posthoc_spl_soft__spl_medium_padj	1.9073486328125e-06	praat
c0543	posthoc_spl_soft__spl_medium_diff	-10.530375000000006	praat
c0543	posthoc_spl_soft__spl_loud_p	1.9073486328125e-06	praat
c0543	posthoc_spl_soft__spl_loud_padj	1.9073486328125e-06	praat
c0543	posthoc_spl_soft__spl_loud_diff	-21.549325	praat
c0543	posthoc_spl_medium__spl_loud_p	1.9073486328125e-06	praat
c0543	posthoc_spl_medium__spl_loud_padj	1.9073486328125e-06	praat
c0543	posthoc_spl_medium__spl_loud_diff	-11.216649999999998	praat
c0544	n	20	praat
c0544	n_excluded	0	praat
c0544	chi_square	40	praat
c0544	df	2	praat
c0544	p	2.0611536224385566e-09	praat
c0544	kendalls_w	1	praat
c0545	n	20	praat
c0545	n_excluded	0	praat
c0545	chi_square	40	praat
c0545	df	2	praat
c0545	p	2.0611536224385566e-09	praat
c0545	kendalls_w	1	praat
c0545	posthoc_spl_loud__spl_medium_p	1.9073486328125e-06	praat
c0545	posthoc_spl_loud__spl_medium_padj	5.7220458984375e-06	praat
c0545	posthoc_spl_loud__spl_medium_diff	11.216649999999998	praat
c0545	posthoc_spl_loud__spl_medium_ci_low	8.8814	praat
c0545	posthoc_spl_loud__spl_medium_ci_high	12.587449999999997	praat
c0545	posthoc_spl_loud__spl_soft_p	1.9073486328125e-06	praat
c0545	posthoc_spl_loud__spl_soft_padj	5.7220458984375e-06	praat
c0545	posthoc_spl_loud__spl_soft_diff	21.549325	praat
c0545	posthoc_spl_loud__spl_soft_ci_low	20.35485	praat
c0545	posthoc_spl_loud__spl_soft_ci_high	22.945499999999996	praat
c0545	posthoc_spl_medium__spl_soft_p	1.9073486328125e-06	praat
c0545	posthoc_spl_medium__spl_soft_padj	5.7220458984375e-06	praat
c0545	posthoc_spl_medium__spl_soft_diff	10.530375000000006	praat
c0545	posthoc_spl_medium__spl_soft_ci_low	9.130049999999997	praat
c0545	posthoc_spl_medium__spl_soft_ci_high	12.731199999999994	praat
c0546	n	20	praat
c0546	n_excluded	0	praat
c0546	chi_square	40	praat
c0546	df	2	praat
c0546	p	2.0611536224385566e-09	praat
c0546	kendalls_w	1	praat
c0546	posthoc_spl_loud__spl_medium_p	1.9073486328125e-06	praat
c0546	posthoc_spl_loud__spl_medium_padj	5.7220458984375e-06	praat
c0546	posthoc_spl_loud__spl_medium_diff	11.216649999999998	praat
c0546	posthoc_spl_loud__spl_soft_p	1.9073486328125e-06	praat
c0546	posthoc_spl_loud__spl_soft_padj	5.7220458984375e-06	praat
c0546	posthoc_spl_loud__spl_soft_diff	21.549325	praat
c0546	posthoc_spl_medium__spl_soft_p	1.9073486328125e-06	praat
c0546	posthoc_spl_medium__spl_soft_padj	5.7220458984375e-06	praat
c0546	posthoc_spl_medium__spl_soft_diff	10.530375000000006	praat
c0547	n	20	praat
c0547	n_excluded	0	praat
c0547	chi_square	40	praat
c0547	df	2	praat
c0547	p	2.0611536224385566e-09	praat
c0547	kendalls_w	1	praat
c0547	posthoc_spl_loud__spl_medium_p	1.9073486328125e-06	praat
c0547	posthoc_spl_loud__spl_medium_padj	1.9073486328125e-06	praat
c0547	posthoc_spl_loud__spl_medium_diff	11.216649999999998	praat
c0547	posthoc_spl_loud__spl_soft_p	1.9073486328125e-06	praat
c0547	posthoc_spl_loud__spl_soft_padj	1.9073486328125e-06	praat
c0547	posthoc_spl_loud__spl_soft_diff	21.549325	praat
c0547	posthoc_spl_medium__spl_soft_p	1.9073486328125e-06	praat
c0547	posthoc_spl_medium__spl_soft_padj	1.9073486328125e-06	praat
c0547	posthoc_spl_medium__spl_soft_diff	10.530375000000006	praat
c0548	n	4	praat
c0548	n_excluded	0	praat
c0548	chi_square	8	praat
c0548	df	2	praat
c0548	p	0.018315638888734182	praat
c0548	kendalls_w	1	praat
c0549	n	4	praat
c0549	n_excluded	0	praat
c0549	chi_square	8	praat
c0549	df	2	praat
c0549	p	0.018315638888734182	praat
c0549	kendalls_w	1	praat
c0549	posthoc_soft__medium_p	0.07186063822585156	praat
c0549	posthoc_soft__medium_padj	0.2155819146775547	praat
c0549	posthoc_soft__medium_diff	-10	praat
c0549	posthoc_soft__medium_ci_low_undefined	1	praat
c0549	posthoc_soft__medium_ci_high_undefined	1	praat
c0549	posthoc_soft__loud_p	0.07186063822585156	praat
c0549	posthoc_soft__loud_padj	0.2155819146775547	praat
c0549	posthoc_soft__loud_diff	-20	praat
c0549	posthoc_soft__loud_ci_low_undefined	1	praat
c0549	posthoc_soft__loud_ci_high_undefined	1	praat
c0549	posthoc_medium__loud_p	0.07186063822585156	praat
c0549	posthoc_medium__loud_padj	0.2155819146775547	praat
c0549	posthoc_medium__loud_diff	-10	praat
c0549	posthoc_medium__loud_ci_low_undefined	1	praat
c0549	posthoc_medium__loud_ci_high_undefined	1	praat
c0550	n	4	praat
c0550	n_excluded	0	praat
c0550	chi_square	8	praat
c0550	df	2	praat
c0550	p	0.018315638888734182	praat
c0550	kendalls_w	1	praat
c0550	posthoc_soft__medium_p	0.07186063822585156	praat
c0550	posthoc_soft__medium_padj	0.2155819146775547	praat
c0550	posthoc_soft__medium_diff	-10	praat
c0550	posthoc_soft__loud_p	0.07186063822585156	praat
c0550	posthoc_soft__loud_padj	0.2155819146775547	praat
c0550	posthoc_soft__loud_diff	-20	praat
c0550	posthoc_medium__loud_p	0.07186063822585156	praat
c0550	posthoc_medium__loud_padj	0.2155819146775547	praat
c0550	posthoc_medium__loud_diff	-10	praat
c0551	n	4	praat
c0551	n_excluded	0	praat
c0551	chi_square	8	praat
c0551	df	2	praat
c0551	p	0.018315638888734182	praat
c0551	kendalls_w	1	praat
c0551	posthoc_soft__medium_p	0.07186063822585156	praat
c0551	posthoc_soft__medium_padj	0.07186063822585156	praat
c0551	posthoc_soft__medium_diff	-10	praat
c0551	posthoc_soft__loud_p	0.07186063822585156	praat
c0551	posthoc_soft__loud_padj	0.07186063822585156	praat
c0551	posthoc_soft__loud_diff	-20	praat
c0551	posthoc_medium__loud_p	0.07186063822585156	praat
c0551	posthoc_medium__loud_padj	0.07186063822585156	praat
c0551	posthoc_medium__loud_diff	-10	praat
