# rename_call_sites.tsv -- every line holding a retired public-procedure
# name, with its disposition and what the reference DOES.
# Generated by walkthrough/kit/build_rename_inventory.py. Do not hand-edit.
# Every file is searched; no extension filter. Disposition comes from
# RENAME_SCOPE.tsv. Classification is a hint: the ruling requires it
# recorded per file by whoever does the pass, and rule_fired says why.
old_name	new_name	disposition	klass	rule_fired	file	line	line_text
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	ABSENCE_ASSERTION	wording asserts the name is gone	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	187	164  #        [2] @emlBridgeGroupComparison no longer aborts when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	197	174  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	260	237  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	315	292  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	360	337  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	3988	23  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	4136	166  #        [2] @emlBridgeGroupComparison does not abort when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	4146	176  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	4209	239  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	4264	294  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/HISTORY_LEDGER.md	4309	339  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/dialogheight/out/menu/work/prefs/plugin_EML_StatsGraphs/dev/tools/procs.json	858	"emlBridgeGroupComparison",
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/stats/eml-record.praat	3146	#     @emlBridgeGroupComparison: data, "val", "grp", 0.05, ...
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/corrscope/out/work_red/plugin/stats/eml-record.praat	3269	elsif .proc$ = "emlBridgeGroupComparison"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/stats/eml-analysis.praat	768	; procedure below -- the hazard @emlBridgeGroupComparison documents at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/stats/eml-analysis.praat	2451	; again -- the same hazard @emlBridgeGroupComparison documents for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/stats/eml-analysis.praat	2518	# comment documents for @emlBridgeGroupComparison.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	1239	# Maps a correction index onto the string @emlBridgeGroupComparison expects in
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	3172	# NO BRACKETS IS NOT AN EDGE CASE. @emlBridgeGroupComparison sets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	3700	# @emlBridgeGroupComparison does not take it as an argument, it reads the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	3702	# @emlBridgeGroupComparison, eml-annotation-procedures.praat. (Search for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	3722	# side ignores the value. The Tukey branch of @emlBridgeGroupComparison —
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10534	# Every @emlBridgeGroupComparison call below delivers the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10545	@emlBridgeGroupComparison: objectId, valueColName$, groupColName$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10546	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10547	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10553	@emlBridgeGroupComparison: objectId, gvValueCol$, gvSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10554	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10555	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10557	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10563	@emlBridgeGroupComparison: objectId, histValueCol$, histGroupCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10564	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10565	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10571	@emlBridgeGroupComparison: objectId, gbValueCol$, gbSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10572	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10573	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-graphs-form.praat	10575	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	50	#   @emlBridgeGroupComparison    — run group test, populate brackets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	514	# THE HALVES ARE NOT JOINED BY THIS PROCEDURE BY ACCIDENT. @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	1808	#     the bridge (@emlBridgeGroupComparison.gLabel$[]);
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	2532	# @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	2556	procedure emlBridgeGroupComparison: .tableId, .dataCol$, .factorCol$, .alpha, .style$, .showNS, .showEffect, .testType$, .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3260	... "@emlBridgeGroupComparison: data, """ + .dataCol$ + """, """
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3434	#   recorded   -> @emlBridgeGroupComparison's .recResult$, which is neither.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3469	# Called by eml-graphs.praat after @emlBridgeGroupComparison has run.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3476	.nGroups = emlBridgeGroupComparison.nGroups
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3477	.testType$ = emlBridgeGroupComparison.testType$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3486	.g1$ = emlBridgeGroupComparison.gLabel$ [1]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3487	.g2$ = emlBridgeGroupComparison.gLabel$ [2]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3563	# skip this procedure when emlBridgeGroupComparison.error$ is non-empty,
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/graphs/eml-annotation-procedures.praat	3594	# post-hoc decides it: @emlBridgeGroupComparison runs Dunn's on
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	45	25  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	ABSENCE_ASSERTION	wording asserts the name is gone	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	189	164  #        [2] @emlBridgeGroupComparison no longer aborts when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	199	174  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	262	237  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	317	292  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	362	337  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	3990	23  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	4138	166  #        [2] @emlBridgeGroupComparison does not abort when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	4148	176  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	4211	239  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	4266	294  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/corrscope/out/work_red/plugin/dev/HISTORY_LEDGER.md	4311	339  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/corrscope/out/work_red/plugin/dev/tools/procs.json	858	"emlBridgeGroupComparison",
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/stats/eml-record.praat	2744	#     @emlBridgeGroupComparison: data, "val", "grp", 0.05, ...
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	EXPECTATION_STRING	name quoted as expected content	harness/penassert/out/shadow/plugin/stats/eml-record.praat	2866	elsif .proc$ = "emlBridgeGroupComparison"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/stats/eml-analysis.praat	745	; procedure below -- the hazard @emlBridgeGroupComparison documents at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/stats/eml-analysis.praat	2239	; again -- the same hazard @emlBridgeGroupComparison documents for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	1233	# Maps a correction index onto the string @emlBridgeGroupComparison expects in
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	3081	# NO BRACKETS IS NOT AN EDGE CASE. @emlBridgeGroupComparison sets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	3563	# @emlBridgeGroupComparison does not take it as an argument, it reads the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	3565	# @emlBridgeGroupComparison, eml-annotation-procedures.praat. (Search for
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	3585	# side ignores the value. The Tukey branch of @emlBridgeGroupComparison —
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9671	# Every @emlBridgeGroupComparison call below delivers the
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9682	@emlBridgeGroupComparison: objectId, valueColName$, groupColName$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9683	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9684	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9690	@emlBridgeGroupComparison: objectId, gvValueCol$, gvSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9691	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9692	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9694	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9700	@emlBridgeGroupComparison: objectId, histValueCol$, histGroupCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutM
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9701	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9702	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9708	@emlBridgeGroupComparison: objectId, gbValueCol$, gbSubCol$, annotAlpha, annotStyle$, annotShowNS, annotShowEffect, annotTestType$, annotLayoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9709	if emlBridgeGroupComparison.error$ <> ""
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9710	appendInfoLine: "NOTE: Annotation skipped — " + emlBridgeGroupComparison.error$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-graphs-form.praat	9712	emlBridgeGroupComparison.omnibus$ = emlBridgeGroupComparison.omnibus$ + " (pooled)"
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	50	#   @emlBridgeGroupComparison    — run group test, populate brackets
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	461	# THE HALVES ARE NOT JOINED BY THIS PROCEDURE BY ACCIDENT. @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	1755	#     the bridge (@emlBridgeGroupComparison.gLabel$[]);
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	2479	# @emlBridgeGroupComparison
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	2503	procedure emlBridgeGroupComparison: .tableId, .dataCol$, .factorCol$, .alpha, .style$, .showNS, .showEffect, .testType$, .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3246	... "@emlBridgeGroupComparison: data, """ + .dataCol$ + """, """
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3420	#   recorded   -> @emlBridgeGroupComparison's .recResult$, which is neither.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3455	# Called by eml-graphs.praat after @emlBridgeGroupComparison has run.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3462	.nGroups = emlBridgeGroupComparison.nGroups
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3463	.testType$ = emlBridgeGroupComparison.testType$
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3472	.g1$ = emlBridgeGroupComparison.gLabel$ [1]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3473	.g2$ = emlBridgeGroupComparison.gLabel$ [2]
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3549	# skip this procedure when emlBridgeGroupComparison.error$ is non-empty,
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/graphs/eml-annotation-procedures.praat	3580	if emlKruskalWallis.p < emlBridgeGroupComparison.alpha
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	45	25  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	ABSENCE_ASSERTION	wording asserts the name is gone	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	189	164  #        [2] @emlBridgeGroupComparison no longer aborts when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	199	174  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	262	237  #        in @emlBridgeGroupComparison, updated 17 @eml_getGroupData
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	317	292  # v2.7: annotMatrixPosthoc$ global — set by @emlBridgeGroupComparison at
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	362	337  #        @emlBridgeGroupComparison: .forceMatrix replaced by .layoutMode
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	3990	23  #        [1] Two new globals, @emlBridgeGroupComparison writes both:
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	LIVE_CALL	@name appears in the statement	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	4138	166  #        [2] @emlBridgeGroupComparison does not abort when the global
emlBridgeGroupComparison	emlRunAnnotationComparison	REGENERATE	MENTION	bare name; prose or comment	harness/penassert/out/shadow/plugin/dev/HISTORY_LEDGER.md	4148	176  #            reads emlBridgeGroupComparison.gLabel$[] for the same reason.
