5x5_n24_mx_p2	5	5	24	color	normal	1	2	2	OK	1821	2135	209	111	1290	1350	2916	25796	3418	21337	0	0	64114	1541	113	239	1149	1	24	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	6.0719	0	7.1188	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n24_mx_p3	5	5	24	color	normal	1	3	3	OK	1500	2481	209	111	1290	1350	2923	0	3418	47145	0	0	65208	210	2177	1106	263	5	5	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	8.2716	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	25808	0	42173	1556	2417
5x5_n24_mx_p4	5	5	24	color	normal	1	4	4	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	41	7241	239	1150	1	24	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n24_mx_p5	5	5	24	color	normal	1	5	5	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	210	113	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
5x5_n24_mx_ctl	5	5	24	color	normal	0	-1	-1	OK	1500	2135	209	111	1290	1350	2915	0	3418	21337	0	0	38239	-1	-1	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	7.1188	0.7969	3.8333		4	1	0	0.1250	1.9938	7.1188	1500	1538	2136	16365	0	0	16365	1556	2042
10x3_color_g0	10	3	0	color	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	27497	255	138	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0	0		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_g1	10	3	1	color	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	28596	305	187	266	93	1	1	1	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0.8885	0.3096		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_g3	10	3	3	color	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	30963	305	187	266	207	1	3	3	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0.8885	0.6899		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_g12	10	3	12	color	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	44557	305	187	535	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_g24	10	3	24	color	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	64321	305	187	805	492	3	8	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	2.6846	1.6405		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_wide	10	3	3	color	wide	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	46742	305	187	2383	207	1	3	3	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	7.9463	0.6899	NOTE: legend labels were shortened with an ellipsis — the widest one does not fit a 7.97 inch panel at 9.8 p	0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_color_none	10	3	24	color	normal	0	-1	-1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	27497	-1	-1	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	2.6846	1.6405		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_g0	10	3	0	bw	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	25897	255	138	0	0	0	0	0	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0	0		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_g1	10	3	1	bw	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	26994	305	187	266	93	1	1	1	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0.8885	0.3096		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_g3	10	3	3	bw	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	29363	305	187	266	207	1	3	3	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	0.8885	0.6899		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_g12	10	3	12	bw	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	53368	305	187	535	378	2	6	12	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	1.7866	1.2602		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
10x3_bw_g24	10	3	24	bw	normal	1	-1	1	OK	3000	900	254	137	2745	774	2940	0	5352	7589	0	0	83652	305	187	805	492	3	8	24	0	0.8500	0.8500	0.4583	0.4200	0.8500	9.1500	0.4583	2.5800	0	10.0000	0	3.0000	2.6846	1.6405		0	1	1	0	0	3.0000	900	-1	-1	0	0	0	0	-1	-1
