analysis	quantity	plugin_value	r_value	relative_difference
c0323	posthoc_welch__mwu_diff	9	9	0.00e+00
c0323	posthoc_welch__mwu_p	0.005713299834525596	0.0057132998345256055	1.67e-15
c0323	posthoc_welch__mwu_padj	0.05713299834525596	0.057132998345256057	1.70e-15
c0323	posthoc_welch__mwu_rank_biserial	1	1	0.00e+00
c0323	posthoc_welch__mwu_u	40	40	0.00e+00
c0323	posthoc_welch__paired_ci_high	1.999961355467415	1.9999613554674149	0.00e+00
c0323	posthoc_welch__paired_ci_low	-6.999958999984407	-6.9999589999844067	0.00e+00
c0323	posthoc_welch__paired_diff	-3	-3	0.00e+00
c0323	posthoc_welch__paired_p	0.03986612713918825	0.039866127139188294	1.04e-15
c0323	posthoc_welch__paired_padj	0.3986612713918825	0.39866127139188295	1.11e-15
c0323	posthoc_welch__paired_rank_biserial	-0.525	-0.52499999999999991	2.11e-16
c0323	posthoc_welch__paired_u	28.5	28.5	0.00e+00
c0323	posthoc_welch__perfect_ci_high	13.000077447537855	13.000077447537855	0.00e+00
c0323	posthoc_welch__perfect_ci_low	5.000061928497263	5.0000619284972627	0.00e+00
c0323	posthoc_welch__perfect_diff	8.5	8.5	0.00e+00
c0323	posthoc_welch__perfect_p	0.0001756155310459087	0.0001756155310459087	0.00e+00
c0323	posthoc_welch__perfect_padj	0.001756155310459087	0.001756155310459087	0.00e+00
c0323	posthoc_welch__perfect_rank_biserial	1	1	0.00e+00
c0323	posthoc_welch__perfect_u	100	100	0.00e+00
c0324	k	5	5	0.00e+00
c0324	n	50	50	0.00e+00
c0324	posthoc_corr__mwu_diff	2.6500000000000004	2.6500000000000004	0.00e+00
c0324	posthoc_corr__mwu_p	0.0791039616024859	0.07910396160248595	7.02e-16
c0324	posthoc_corr__mwu_padj	0.16788523597472402	0.16788523597472407	3.31e-16
c0324	posthoc_corr__mwu_rank_biserial	0.6071428571428571	0.60714285714285721	1.83e-16
c0324	posthoc_corr__mwu_u	45	45	0.00e+00
c0324	posthoc_corr__perfect_diff	2	2	0.00e+00
c0324	posthoc_corr__perfect_p	0.055961745324908004	0.055961745324908024	3.72e-16
c0324	posthoc_corr__perfect_padj	0.16788523597472402	0.16788523597472407	3.31e-16
c0324	posthoc_corr__perfect_rank_biserial	0.4714285714285714	0.47142857142857147	1.18e-16
c0324	posthoc_corr__perfect_u	103	103	0.00e+00
c0324	posthoc_paired__corr_diff	9.399999999999999	9.3999999999999986	0.00e+00
c0324	posthoc_paired__corr_p	4.292628291154228e-05	4.2926282911542346e-05	1.58e-15
c0324	posthoc_paired__corr_padj	0.00042926282911542277	0.00042926282911542348	1.64e-15
c0324	posthoc_paired__corr_rank_biserial	0.9523809523809523	0.95238095238095233	0.00e+00
c0324	posthoc_paired__corr_u	164	164	0.00e+00
c0324	posthoc_paired__mwu_diff	12	12	0.00e+00
c0324	posthoc_paired__mwu_p	0.004288789765619495	0.0042887897656194961	2.02e-16
c0324	posthoc_paired__mwu_padj	0.02573273859371697	0.025732738593716976	2.70e-16
c0324	posthoc_paired__mwu_rank_biserial	1	1	0.00e+00
c0324	posthoc_paired__mwu_u	48	48	0.00e+00
c0324	posthoc_paired__perfect_diff	11.5	11.5	0.00e+00
c0324	posthoc_paired__perfect_p	8.417017201509565e-05	8.41701720150958e-05	1.77e-15
c0324	posthoc_paired__perfect_padj	0.0007575315481358609	0.0007575315481358622	1.72e-15
c0324	posthoc_paired__perfect_rank_biserial	1	1	0.00e+00
c0324	posthoc_paired__perfect_u	120	120	0.00e+00
c0324	posthoc_perfect__mwu_diff	0.5	0.5	0.00e+00
c0324	posthoc_perfect__mwu_p	0.6139178031705241	0.61391780317052413	0.00e+00
c0324	posthoc_perfect__mwu_padj	0.6139178031705241	0.61391780317052413	0.00e+00
c0324	posthoc_perfect__mwu_rank_biserial	0.2	0.19999999999999996	2.78e-16
c0324	posthoc_perfect__mwu_u	24	24	0.00e+00
c0324	posthoc_welch__corr_diff	6.4	6.4000000000000004	0.00e+00
c0324	posthoc_welch__corr_p	0.0009338247729674946	0.00093382477296749663	2.21e-15
c0324	posthoc_welch__corr_padj	0.006536773410772462	0.006536773410772476	2.12e-15
c0324	posthoc_welch__corr_rank_biserial	0.8142857142857143	0.81428571428571428	0.00e+00
c0324	posthoc_welch__corr_u	127	127	0.00e+00
c0324	posthoc_welch__mwu_diff	9	9	0.00e+00
c0324	posthoc_welch__mwu_p	0.005713299834525596	0.0057132998345256055	1.67e-15
c0324	posthoc_welch__mwu_padj	0.02856649917262798	0.028566499172628029	1.70e-15
c0324	posthoc_welch__mwu_rank_biserial	1	1	0.00e+00
c0324	posthoc_welch__mwu_u	40	40	0.00e+00
c0324	posthoc_welch__paired_diff	-3	-3	0.00e+00
c0324	posthoc_welch__paired_p	0.03986612713918825	0.039866127139188294	1.04e-15
c0324	posthoc_welch__paired_padj	0.159464508556753	0.15946450855675318	1.04e-15
c0324	posthoc_welch__paired_rank_biserial	-0.525	-0.52499999999999991	2.11e-16
c0324	posthoc_welch__paired_u	28.5	28.5	0.00e+00
c0324	posthoc_welch__perfect_diff	8.5	8.5	0.00e+00
c0324	posthoc_welch__perfect_p	0.0001756155310459087	0.0001756155310459087	0.00e+00
c0324	posthoc_welch__perfect_padj	0.0014049242483672696	0.0014049242483672696	0.00e+00
c0324	posthoc_welch__perfect_rank_biserial	1	1	0.00e+00
c0324	posthoc_welch__perfect_u	100	100	0.00e+00
c0325	k	5	5	0.00e+00
c0325	n	50	50	0.00e+00
c0325	posthoc_corr__mwu_diff	2.6500000000000004	2.6500000000000004	0.00e+00
c0325	posthoc_corr__mwu_p	0.0791039616024859	0.07910396160248595	7.02e-16
c0325	posthoc_corr__mwu_padj	0.08789329066942878	0.087893290669428845	7.89e-16
c0325	posthoc_corr__mwu_rank_biserial	0.6071428571428571	0.60714285714285721	1.83e-16
c0325	posthoc_corr__mwu_u	45	45	0.00e+00
c0325	posthoc_corr__perfect_diff	2	2	0.00e+00
c0325	posthoc_corr__perfect_p	0.055961745324908004	0.055961745324908024	3.72e-16
c0325	posthoc_corr__perfect_padj	0.06995218165613501	0.069952181656135037	3.97e-16
c0325	posthoc_corr__perfect_rank_biserial	0.4714285714285714	0.47142857142857147	1.18e-16
c0325	posthoc_corr__perfect_u	103	103	0.00e+00
c0325	posthoc_paired__corr_diff	9.399999999999999	9.3999999999999986	0.00e+00
c0325	posthoc_paired__corr_p	4.292628291154228e-05	4.2926282911542346e-05	1.58e-15
c0325	posthoc_paired__corr_padj	0.00042085086007547824	0.000420850860075479	1.80e-15
c0325	posthoc_paired__corr_rank_biserial	0.9523809523809523	0.95238095238095233	0.00e+00
c0325	posthoc_paired__corr_u	164	164	0.00e+00
c0325	posthoc_paired__mwu_diff	12	12	0.00e+00
c0325	posthoc_paired__mwu_p	0.004288789765619495	0.0042887897656194961	2.02e-16
c0325	posthoc_paired__mwu_padj	0.00857757953123899	0.0085775795312389921	2.02e-16
c0325	posthoc_paired__mwu_rank_biserial	1	1	0.00e+00
c0325	posthoc_paired__mwu_u	48	48	0.00e+00
c0325	posthoc_paired__perfect_diff	11.5	11.5	0.00e+00
c0325	posthoc_paired__perfect_p	8.417017201509565e-05	8.41701720150958e-05	1.77e-15
c0325	posthoc_paired__perfect_padj	0.00042085086007547824	0.000420850860075479	1.80e-15
c0325	posthoc_paired__perfect_rank_biserial	1	1	0.00e+00
c0325	posthoc_paired__perfect_u	120	120	0.00e+00
c0325	posthoc_perfect__mwu_diff	0.5	0.5	0.00e+00
c0325	posthoc_perfect__mwu_p	0.6139178031705241	0.61391780317052413	0.00e+00
c0325	posthoc_perfect__mwu_padj	0.6139178031705241	0.61391780317052413	0.00e+00
c0325	posthoc_perfect__mwu_rank_biserial	0.2	0.19999999999999996	2.78e-16
c0325	posthoc_perfect__mwu_u	24	24	0.00e+00
c0325	posthoc_welch__corr_diff	6.4	6.4000000000000004	0.00e+00
c0325	posthoc_welch__corr_p	0.0009338247729674946	0.00093382477296749663	2.21e-15
c0325	posthoc_welch__corr_padj	0.0023345619324187366	0.0023345619324187418	2.23e-15
c0325	posthoc_welch__corr_rank_biserial	0.8142857142857143	0.81428571428571428	0.00e+00
c0325	posthoc_welch__corr_u	127	127	0.00e+00
c0325	posthoc_welch__mwu_diff	9	9	0.00e+00
c0325	posthoc_welch__mwu_p	0.005713299834525596	0.0057132998345256055	1.67e-15
c0325	posthoc_welch__mwu_padj	0.009522166390875993	0.009522166390876009	1.64e-15
c0325	posthoc_welch__mwu_rank_biserial	1	1	0.00e+00
c0325	posthoc_welch__mwu_u	40	40	0.00e+00
c0325	posthoc_welch__paired_diff	-3	-3	0.00e+00
c0325	posthoc_welch__paired_p	0.03986612713918825	0.039866127139188294	1.04e-15
c0325	posthoc_welch__paired_padj	0.05695161019884036	0.056951610198840423	1.10e-15
c0325	posthoc_welch__paired_rank_biserial	-0.525	-0.52499999999999991	2.11e-16
c0325	posthoc_welch__paired_u	28.5	28.5	0.00e+00
c0325	posthoc_welch__perfect_diff	8.5	8.5	0.00e+00
c0325	posthoc_welch__perfect_p	0.0001756155310459087	0.0001756155310459087	0.00e+00
c0325	posthoc_welch__perfect_padj	0.0005853851034863623	0.00058538510348636239	1.85e-16
c0325	posthoc_welch__perfect_rank_biserial	1	1	0.00e+00
c0325	posthoc_welch__perfect_u	100	100	0.00e+00
c0326	k	5	5	0.00e+00
c0326	n	50	50	0.00e+00
c0326	posthoc_corr__mwu_ci_high	8.039216804396748	8.039216804396748	0.00e+00
c0326	posthoc_corr__mwu_ci_low	-1.8963596615396066	-1.8963596615396057	4.68e-16
c0326	posthoc_corr__mwu_diff	3.071428571428571	3.0714285714285712	0.00e+00
c0326	posthoc_corr__mwu_f	0.9857393880632238	0.98573938806322381	0.00e+00
c0326	posthoc_corr__mwu_padj	0.42497935204685433	0.42497935204685366	1.57e-15
c0326	posthoc_corr__perfect_ci_high	6.1993881395691055	6.1993881395691037	2.87e-16
c0326	posthoc_corr__perfect_ci_low	-1.0565309967119627	-1.0565309967119618	8.41e-16
c0326	posthoc_corr__perfect_diff	2.571428571428571	2.5714285714285712	0.00e+00
c0326	posthoc_corr__perfect_f	1.2954822677088338	1.2954822677088338	0.00e+00
c0326	posthoc_corr__perfect_padj	0.28612156970413205	0.28612156970413155	1.75e-15
c0326	posthoc_paired__corr_ci_high	12.542330047610694	12.542330047610692	1.42e-16
c0326	posthoc_paired__corr_ci_low	5.648146142865496	5.6481461428654978	3.15e-16
c0326	posthoc_paired__corr_diff	9.095238095238095	9.0952380952380949	0.00e+00
c0326	posthoc_paired__corr_f	17.952702225369787	17.952702225369787	0.00e+00
c0326	posthoc_paired__corr_padj	7.0813670248780965e-09	7.0813670248781089e-09	1.75e-15
c0326	posthoc_paired__mwu_ci_high	17.225614580908353	17.225614580908353	0.00e+00
c0326	posthoc_paired__mwu_ci_low	7.107718752424979	7.1077187524249803	1.25e-16
c0326	posthoc_paired__mwu_diff	12.166666666666666	12.166666666666666	0.00e+00
c0326	posthoc_paired__mwu_f	14.91523920751316	14.91523920751316	0.00e+00
c0326	posthoc_paired__mwu_padj	7.8130278364445e-08	7.8130278364445178e-08	2.20e-15
c0326	posthoc_paired__perfect_ci_high	15.418482853456162	15.418482853456162	0.00e+00
c0326	posthoc_paired__perfect_ci_low	7.91485047987717	7.9148504798771704	0.00e+00
c0326	posthoc_paired__perfect_diff	11.666666666666666	11.666666666666666	0.00e+00
c0326	posthoc_paired__perfect_f	24.93548921571998	24.935489215719979	0.00e+00
c0326	posthoc_paired__perfect_padj	6.33164761142111e-11	6.3316476114211298e-11	3.06e-15
c0326	posthoc_perfect__mwu_ci_high	5.683879020478857	5.6838790204788552	3.13e-16
c0326	posthoc_perfect__mwu_ci_low	-4.683879020478857	-4.6838790204788552	3.79e-16
c0326	posthoc_perfect__mwu_diff	0.5	0.5	0.00e+00
c0326	posthoc_perfect__mwu_f	0.023990412364978408	0.023990412364978408	0.00e+00
c0326	posthoc_perfect__mwu_padj	0.9988387945503088	0.99883879455030877	0.00e+00
c0326	posthoc_welch__corr_ci_high	10.056530996711963	10.056530996711961	1.77e-16
c0326	posthoc_welch__corr_ci_low	2.800611860430895	2.8006118604308958	3.17e-16
c0326	posthoc_welch__corr_diff	6.428571428571429	6.4285714285714288	0.00e+00
c0326	posthoc_welch__corr_f	8.096764173180214	8.0967641731802136	0.00e+00
c0326	posthoc_welch__corr_padj	5.2476214614961237e-05	5.2476214614961304e-05	1.29e-15
c0326	posthoc_welch__mwu_ci_high	14.683879020478857	14.683879020478855	1.21e-16
c0326	posthoc_welch__mwu_ci_low	4.316120979521143	4.3161209795211448	4.12e-16
c0326	posthoc_welch__mwu_diff	9.5	9.5	0.00e+00
c0326	posthoc_welch__mwu_f	8.660538863757205	8.6605388637572052	0.00e+00
c0326	posthoc_welch__mwu_padj	2.8474750524408517e-05	2.8474750524408537e-05	7.14e-16
c0326	posthoc_welch__paired_ci_high	1.08514952012283	1.0851495201228292	8.18e-16
c0326	posthoc_welch__paired_ci_low	-6.418482853456162	-6.4184828534561618	0.00e+00
c0326	posthoc_welch__paired_diff	-2.666666666666666	-2.6666666666666661	0.00e+00
c0326	posthoc_welch__paired_f	1.3027520896376144	1.3027520896376144	0.00e+00
c0326	posthoc_welch__paired_padj	0.2834093031013125	0.28340930310131307	1.96e-15
c0326	posthoc_welch__perfect_ci_high	12.918644204237761	12.91864420423776	1.38e-16
c0326	posthoc_welch__perfect_ci_low	5.0813557957622395	5.0813557957622404	1.75e-16
c0326	posthoc_welch__perfect_diff	9	9	0.00e+00
c0326	posthoc_welch__perfect_f	13.602563810942756	13.602563810942756	0.00e+00
c0326	posthoc_welch__perfect_padj	2.3956249725057354e-07	2.3956249725057375e-07	8.84e-16
c0327	k	5	5	0.00e+00
c0327	n	50	50	0.00e+00
c0327	posthoc_corr__mwu_ci_high	6.78529153724255	6.7852915372425624	1.83e-15
c0327	posthoc_corr__mwu_ci_low	-0.6424343943854081	-0.64243439438542016	1.88e-14
c0327	posthoc_corr__mwu_cohens_d	0.9827358526596335	0.98273585265963326	2.26e-16
c0327	posthoc_corr__mwu_df	14.026898610778254	14.026898610778256	1.27e-16
c0327	posthoc_corr__mwu_diff	3.071428571428571	3.0714285714285712	0.00e+00
c0327	posthoc_corr__mwu_p	0.015639701607947816	0.015639701607947799	1.11e-15
c0327	posthoc_corr__mwu_padj	0.15639701607947815	0.15639701607947798	1.06e-15
c0327	posthoc_corr__mwu_t	2.749454917621261	2.7494549176212608	0.00e+00
c0327	posthoc_corr__paired_ci_high	-5.494635763806974	-5.4946357638069632	1.94e-15
c0327	posthoc_corr__paired_ci_low	-12.695840426669216	-12.695840426669227	8.39e-16
c0327	posthoc_corr__paired_cohens_d	-3.0043639277189063	-3.0043639277189058	1.48e-16
c0327	posthoc_corr__paired_df	23.490046769286725	23.490046769286725	0.00e+00
c0327	posthoc_corr__paired_diff	-9.095238095238095	-9.0952380952380949	0.00e+00
c0327	posthoc_corr__paired_p	5.4209809769951396e-08	5.420980976995135e-08	8.54e-16
c0327	posthoc_corr__paired_padj	5.42098097699514e-07	5.4209809769951353e-07	7.81e-16
c0327	posthoc_corr__paired_t	-7.823711198795349	-7.8237111987953494	0.00e+00
c0327	posthoc_corr__perfect_ci_high	5.830551399450007	5.8305513994500169	1.68e-15
c0327	posthoc_corr__perfect_ci_low	-0.6876942565928652	-0.6876942565928752	1.45e-14
c0327	posthoc_corr__perfect_cohens_d	0.9215557470842439	0.92155574708424393	0.00e+00
c0327	posthoc_corr__perfect_df	18.925999014422576	18.925999014422569	3.75e-16
c0327	posthoc_corr__perfect_diff	2.571428571428571	2.5714285714285712	0.00e+00
c0327	posthoc_corr__perfect_p	0.02153786164407209	0.021537861644072072	8.05e-16
c0327	posthoc_corr__perfect_padj	0.2153786164407209	0.2153786164407207	9.02e-16
c0327	posthoc_corr__perfect_t	2.5053113578905046	2.5053113578905046	0.00e+00
c0327	posthoc_corr__welch_ci_high	-2.1718153114194916	-2.1718153114194791	5.73e-15
c0327	posthoc_corr__welch_ci_low	-10.685327545723366	-10.685327545723379	1.16e-15
c0327	posthoc_corr__welch_cohens_d	-1.9411425885796207	-1.9411425885796207	0.00e+00
c0327	posthoc_corr__welch_df	20.415307172417684	20.41530717241768	1.74e-16
c0327	posthoc_corr__welch_diff	-6.428571428571429	-6.4285714285714288	0.00e+00
c0327	posthoc_corr__welch_p	0.00011611549023031874	0.00011611549023031844	2.57e-15
c0327	posthoc_corr__welch_padj	0.0011611549023031874	0.0011611549023031844	2.61e-15
c0327	posthoc_corr__welch_t	-4.750506939523274	-4.7505069395232749	1.87e-16
c0327	posthoc_mwu__paired_ci_high	-8.755034360744904	-8.7550343607448919	1.42e-15
c0327	posthoc_mwu__paired_ci_low	-15.578298972588428	-15.57829897258844	7.98e-16
c0327	posthoc_mwu__paired_cohens_d	-5.303958509195748	-5.3039585091957484	0.00e+00
c0327	posthoc_mwu__paired_df	10.642769276189538	10.642769276189536	1.67e-16
c0327	posthoc_mwu__paired_diff	-12.166666666666666	-12.166666666666666	0.00e+00
c0327	posthoc_mwu__paired_p	1.0112453495982535e-07	1.0112453495982559e-07	2.36e-15
c0327	posthoc_mwu__paired_padj	1.0112453495982535e-06	1.011245349598256e-06	2.51e-15
c0327	posthoc_mwu__paired_t	-12.569912307482092	-12.569912307482092	0.00e+00
c0327	posthoc_mwu__perfect_ci_high	2.83699073995395	2.836990739953964	5.01e-15
c0327	posthoc_mwu__perfect_ci_low	-3.83699073995395	-3.8369907399539636	3.59e-15
c0327	posthoc_mwu__perfect_cohens_d	-0.3464101615137754	-0.34641016151377541	0.00e+00
c0327	posthoc_mwu__perfect_df	6.442489851150203	6.4424898511502029	0.00e+00
c0327	posthoc_mwu__perfect_diff	-0.5	-0.5	0.00e+00
c0327	posthoc_mwu__perfect_p	0.5531166300326702	0.55311663003267042	4.01e-16
c0327	posthoc_mwu__perfect_padj	1	1	0.00e+00
c0327	posthoc_mwu__perfect_t	-0.6255432421712243	-0.62554324217122426	0.00e+00
c0327	posthoc_mwu__welch_ci_high	-5.410203151337252	-5.4102031513372379	2.63e-15
c0327	posthoc_mwu__welch_ci_low	-13.589796848662747	-13.589796848662761	1.05e-15
c0327	posthoc_mwu__welch_cohens_d	-3.3763886032268258	-3.3763886032268267	2.63e-16
c0327	posthoc_mwu__welch_df	11.876712328767125	11.876712328767125	0.00e+00
c0327	posthoc_mwu__welch_diff	-9.5	-9.5	0.00e+00
c0327	posthoc_mwu__welch_p	4.112418738517862e-06	4.1124187385178546e-06	1.85e-15
c0327	posthoc_mwu__welch_padj	4.1124187385178624e-05	4.1124187385178549e-05	1.81e-15
c0327	posthoc_mwu__welch_t	-7.981596478959655	-7.9815964789596556	1.11e-16
c0327	posthoc_paired__perfect_ci_high	14.414414062834304	14.414414062834313	6.16e-16
c0327	posthoc_paired__perfect_ci_low	8.918919270499028	8.9189192704990212	7.97e-16
c0327	posthoc_paired__perfect_cohens_d	5.540916385036406	5.5409163850364056	0.00e+00
c0327	posthoc_paired__perfect_df	18.31945502967194	18.319455029671932	3.88e-16
c0327	posthoc_paired__perfect_diff	11.666666666666666	11.666666666666666	0.00e+00
c0327	posthoc_paired__perfect_p	5.514634595004311e-11	5.5146345950043198e-11	1.64e-15
c0327	posthoc_paired__perfect_padj	5.514634595004311e-10	5.5146345950043201e-10	1.69e-15
c0327	posthoc_paired__perfect_t	13.5400640077266	13.540064007726601	0.00e+00
c0327	posthoc_paired__welch_ci_high	6.6388556837348816	6.6388556837348931	1.74e-15
c0327	posthoc_paired__welch_ci_low	-1.3055223504015494	-1.3055223504015618	9.52e-15
c0327	posthoc_paired__welch_cohens_d	0.9467621366623015	0.94676213666230169	2.35e-16
c0327	posthoc_paired__welch_df	17.028808201623235	17.028808201623235	0.00e+00
c0327	posthoc_paired__welch_diff	2.666666666666666	2.6666666666666661	0.00e+00
c0327	posthoc_paired__welch_p	0.04507196258852341	0.0450719625885233	2.46e-15
c0327	posthoc_paired__welch_padj	0.4507196258852341	0.45071962588523301	2.46e-15
c0327	posthoc_paired__welch_t	2.162808559208922	2.1628085592089219	0.00e+00
c0327	posthoc_perfect__welch_ci_high	-5.260808754114341	-5.2608087541143274	2.53e-15
c0327	posthoc_perfect__welch_ci_low	-12.73919124588566	-12.739191245885671	8.37e-16
c0327	posthoc_perfect__welch_cohens_d	-3.640679257301507	-3.6406792573015077	1.22e-16
c0327	posthoc_perfect__welch_df	12.811764705882355	12.811764705882359	2.77e-16
c0327	posthoc_perfect__welch_diff	-9	-9	0.00e+00
c0327	posthoc_perfect__welch_p	2.0360745160275393e-06	2.0360745160275309e-06	4.16e-15
c0327	posthoc_perfect__welch_padj	2.0360745160275394e-05	2.0360745160275309e-05	4.16e-15
c0327	posthoc_perfect__welch_t	-8.140806303599616	-8.1408063035996161	0.00e+00
c0328	k	5	5	0.00e+00
c0328	n	50	50	0.00e+00
c0328	posthoc_corr__mwu_cohens_d	0.9827358526596335	0.98273585265963326	2.26e-16
c0328	posthoc_corr__mwu_df	14.026898610778254	14.026898610778256	1.27e-16
c0328	posthoc_corr__mwu_diff	3.071428571428571	3.0714285714285712	0.00e+00
c0328	posthoc_corr__mwu_p	0.015639701607947816	0.015639701607947799	1.11e-15
c0328	posthoc_corr__mwu_padj	0.06255880643179126	0.062558806431791195	1.11e-15
c0328	posthoc_corr__mwu_t	2.749454917621261	2.7494549176212608	0.00e+00
c0328	posthoc_corr__paired_cohens_d	-3.0043639277189063	-3.0043639277189058	1.48e-16
c0328	posthoc_corr__paired_df	23.490046769286725	23.490046769286725	0.00e+00
c0328	posthoc_corr__paired_diff	-9.095238095238095	-9.0952380952380949	0.00e+00
c0328	posthoc_corr__paired_p	5.4209809769951396e-08	5.420980976995135e-08	8.54e-16
c0328	posthoc_corr__paired_padj	4.878882879295625e-07	4.8788828792956211e-07	8.68e-16
c0328	posthoc_corr__paired_t	-7.823711198795349	-7.8237111987953494	0.00e+00
c0328	posthoc_corr__perfect_cohens_d	0.9215557470842439	0.92155574708424393	0.00e+00
c0328	posthoc_corr__perfect_df	18.925999014422576	18.925999014422569	3.75e-16
c0328	posthoc_corr__perfect_diff	2.571428571428571	2.5714285714285712	0.00e+00
c0328	posthoc_corr__perfect_p	0.02153786164407209	0.021537861644072072	8.05e-16
c0328	posthoc_corr__perfect_padj	0.06461358493221626	0.064613584932216223	6.44e-16
c0328	posthoc_corr__perfect_t	2.5053113578905046	2.5053113578905046	0.00e+00
c0328	posthoc_corr__welch_cohens_d	-1.9411425885796207	-1.9411425885796207	0.00e+00
c0328	posthoc_corr__welch_df	20.415307172417684	20.41530717241768	1.74e-16
c0328	posthoc_corr__welch_diff	-6.428571428571429	-6.4285714285714288	0.00e+00
c0328	posthoc_corr__welch_p	0.00011611549023031874	0.00011611549023031844	2.57e-15
c0328	posthoc_corr__welch_padj	0.0005805774511515937	0.00058057745115159219	2.61e-15
c0328	posthoc_corr__welch_t	-4.750506939523274	-4.7505069395232749	1.87e-16
c0328	posthoc_mwu__paired_cohens_d	-5.303958509195748	-5.3039585091957484	0.00e+00
