subjects4	s4_title	Graph Complete
subjects4	s4_want	Graph Complete
subjects4	s4_ink	0.00582643
subjects4	s4_shown	| Graph has been drawn in the Picture window.
subjects4	s4_shown	What would you like to do?
subjects4	s4_shown	Done Save Redraw
subjects4	steps	4
subjects4	wait_seconds	0
subjects4	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
subjects4	exited	no
subjects4	leg_object	1
subjects4	leg_returned	subjects4
subjects4	series_role	subjects
subjects4	n_series	4
subjects4	series_cols	S1,S2,S3,S4
subjects4	time_col	time
subjects4	value_col	eml_value
subjects4	group_col	eml_series
subjects4	right_col	
subjects4	second_axis	0
subjects4	ci_accepted	0
subjects4	repeats_found	0
subjects4	max_per_point	1
subjects4	ci_offered	0
subjects4	shape	1
subjects4	level_mode	0
subjects4	level_name_col	
subjects4	long_value_col	
subjects4	n_numeric	4
subjects4	n_text	0
subjects4	y_label	
subjects4	axis_y_min	50
subjects4	axis_y_max	722.7071716977504
subjects4	axis_x_min	0.56
subjects4	axis_x_max	12.44
subjects4	drawn_union	0 6 0 4
subjects4	vars_written	26
subjects4	fig_png_md5	33ca5bf44244beae6075eb4b5eb14900
subjects4	fig_png_bytes	102225
subjects4	fig_png_px	1800x1200
subjects4	fig_chromatic_colours	4
subjects4	fig_colour_#009E73	11674
subjects4	fig_colour_#0073B3	11668
subjects4	fig_colour_#CC78A6	11659
subjects4	fig_colour_#E69E00	11655
subjects4	fig_chromatic_bands	3451,2511,4805,549,13062,13361,12877,9687,4842,1127
subjects4	fig_chromatic_bands_nonempty	10
subjects4	fig_figtext	Line Chart (+Cl): It subjects4
subjects4	fig_figtext	700
subjects4	fig_figtext	@si
subjects4	fig_figtext	@ s2
subjects4	fig_figtext	600} @ s3
subjects4	fig_figtext	@s4
subjects4	fig_figtext	500
subjects4	fig_figtext	400 eee @_9@ © © ©@ © oe © ©
subjects4	fig_figtext	300 e300 e 0 © oo © © e °
subjects4	fig_figtext	—e _@—@_@_@ © © ©
subjects4	fig_figtext	200] e —® ® —-@— @ © ~e
subjects4	fig_figtext	100 o 09 ee ee © © eo 0 0
subjects4	fig_figtext	2 4 6 8 10 12
subjects4	fig_figtext	Time
subjects4	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
subjects4	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
subjects4	info_lines	2
subjects4	display_clear	yes
subjects_ci	leg_started	1
subjects_ci	ink_empty	0.000704286
subjects_ci	s1_title	EML Graphs
subjects_ci	s1_want	EML Graphs
subjects_ci	s1_shown	Graph type: Line Chart (+Cl) v
subjects_ci	s1_shown	Title (blank = auto from table and
subjects_ci	s1_shown	columns):
subjects_ci	s1_shown	Subtitle:
subjects_ci	s1_shown	Colormode: Color v
subjects_ci	s1_shown	Figure width (inches): ¢
subjects_ci	s1_shown	Figure height (inches): | 4
subjects_ci	s1_shown	Erase page first
subjects_ci	s1_shown	Panel origin x (inches):
subjects_ci	s1_shown	Panel origin y (inches):
subjects_ci	s1_shown	Untick Erase to add this figure to the page already drawn.
subjects_ci	s1_shown	On a composed page a legend inside the plot is not
subjects_ci	s1_shown	given axis room — use Right of plot or Below plot.
subjects_ci	s1_shown	Undo Quit Continue
subjects_ci	s2_title	Line Chart -- What the lines are
